Date,Open,High,Low,Close,Adj Close,Volume
2010-06-18,236.979996,238.110001,236.630005,237.440002,237.440002,11314800
2010-06-21,237.440002,240.289993,235.529999,236.600006,236.600006,6488700
2010-06-22,236.610001,237.690002,232.759995,233.009995,233.009995,6727600
2010-06-23,233.009995,233.869995,230.940002,232.250000,232.250000,7029300
2010-06-24,232.240005,232.240005,227.860001,228.380005,228.380005,8275400
2010-06-25,228.380005,230.369995,227.179993,228.770004,228.770004,15327300
2010-06-28,228.770004,230.050003,227.679993,228.350006,228.350006,6078600
2010-06-29,228.339996,228.339996,220.149994,221.429993,221.429993,10220500
2010-06-30,221.429993,222.789993,218.690002,219.210007,219.210007,8786900
2010-07-01,219.210007,219.850006,215.190002,218.509995,218.509995,9861000
2010-07-02,218.509995,219.740005,216.139999,217.639999,217.639999,6751800
2010-07-06,217.639999,221.789993,216.830002,218.899994,218.899994,7775700
2010-07-07,218.899994,225.820007,218.899994,225.649994,225.649994,7985100
2010-07-08,225.660004,227.940002,225.229996,227.779999,227.779999,7089600
2010-07-09,227.789993,229.380005,227.330002,229.320007,229.320007,5445300
2010-07-12,229.320007,230.000000,227.919998,229.690002,229.690002,5300000
2010-07-13,229.699997,233.899994,229.699997,233.020004,233.020004,7196700
2010-07-14,233.020004,233.910004,231.470001,233.070007,233.070007,7160600
2010-07-15,233.070007,233.889999,230.029999,233.369995,233.369995,7305000
2010-07-16,233.369995,233.399994,226.520004,226.850006,226.850006,10513900
2010-07-19,226.860001,228.809998,226.029999,228.059998,228.059998,6232800
2010-07-20,228.050003,230.630005,225.020004,230.509995,230.509995,7151200
2010-07-21,230.830002,231.679993,226.649994,227.630005,227.630005,7939200
2010-07-22,227.660004,233.440002,227.660004,232.550003,232.550003,7614300
2010-07-23,232.550003,234.529999,231.309998,234.270004,234.270004,7333500
2010-07-26,234.270004,236.729996,234.020004,236.729996,236.729996,6309000
2010-07-27,236.729996,238.059998,235.789993,236.770004,236.770004,6639900
2010-07-28,236.770004,236.960007,234.600006,235.250000,235.250000,6181600
2010-07-29,235.259995,237.289993,232.419998,234.229996,234.229996,7604500
2010-07-30,234.229996,235.289993,231.449997,234.240005,234.240005,7200900
2010-08-02,234.259995,239.729996,234.259995,239.410004,239.410004,6188900
2010-08-03,239.410004,239.460007,237.619995,238.419998,238.419998,6042600
2010-08-04,238.419998,240.130005,238.179993,239.789993,239.789993,5890800
2010-08-05,239.789993,239.789993,238.139999,239.559998,239.559998,5199400
2010-08-06,239.550003,239.550003,235.630005,238.710007,238.710007,5796200
2010-08-09,238.729996,240.259995,238.470001,239.940002,239.940002,4928600
2010-08-10,239.929993,239.929993,236.580002,238.619995,238.619995,6324300
2010-08-11,238.610001,238.610001,231.860001,232.059998,232.059998,7298100
2010-08-12,232.059998,232.059998,229.369995,230.850006,230.850006,6647700
2010-08-13,230.850006,231.350006,229.779999,229.889999,229.889999,5228000
2010-08-16,229.889999,230.630005,227.789993,229.929993,229.929993,4886000
2010-08-17,229.929993,234.220001,229.929993,232.580002,232.580002,6208600
2010-08-18,232.580002,234.100006,231.190002,232.880005,232.880005,5906500
2010-08-19,232.880005,232.880005,227.860001,228.910004,228.910004,7428400
2010-08-20,228.899994,228.929993,226.470001,228.000000,228.000000,8414800
2010-08-23,228.000000,230.149994,227.089996,227.169998,227.169998,5684400
2010-08-24,227.169998,227.169998,222.779999,223.910004,223.910004,7918600
2010-08-25,223.899994,225.479996,221.429993,224.610001,224.610001,7021000
2010-08-26,224.610001,225.800003,222.369995,222.809998,222.809998,6788900
2010-08-27,222.820007,226.460007,221.220001,226.309998,226.309998,7136200
2010-08-30,226.309998,226.350006,223.100006,223.149994,223.149994,5362400
2010-08-31,223.149994,224.369995,221.419998,223.160004,223.160004,9654100
2010-09-01,223.169998,229.789993,223.169998,229.550003,229.550003,7614800
2010-09-02,229.539993,231.500000,229.479996,231.500000,231.500000,5617600
2010-09-03,231.500000,234.600006,231.500000,234.509995,234.509995,5869300
2010-09-07,234.500000,234.660004,231.830002,232.020004,232.020004,5415900
2010-09-08,232.020004,234.369995,232.020004,233.449997,233.449997,5680800
2010-09-09,233.449997,235.850006,233.449997,234.639999,234.639999,5457000
2010-09-10,234.639999,236.119995,234.610001,235.830002,235.830002,4984300
2010-09-13,235.839996,238.789993,235.839996,238.320007,238.320007,6228300
2010-09-14,238.320007,239.520004,237.050003,238.190002,238.190002,6105500
2010-09-15,238.190002,239.389999,236.880005,239.070007,239.070007,6008700
2010-09-16,239.070007,239.300003,237.660004,239.119995,239.119995,6186700
2010-09-17,239.119995,240.600006,238.660004,239.289993,239.289993,13439700
2010-09-20,239.289993,243.279999,239.279999,242.789993,242.789993,5697600
2010-09-21,242.789993,244.179993,241.490005,242.350006,242.350006,6665200
2010-09-22,242.320007,243.330002,240.789993,241.399994,241.399994,6348000
2010-09-23,241.389999,241.869995,238.869995,239.440002,239.440002,5674200
2010-09-24,239.440002,244.330002,239.440002,244.270004,244.270004,6505500
2010-09-27,244.270004,244.559998,242.860001,242.910004,242.910004,5283200
2010-09-28,242.910004,244.509995,240.820007,243.949997,243.949997,6312000
2010-09-29,243.949997,244.119995,242.410004,243.270004,243.270004,5904000
2010-09-30,243.279999,245.839996,241.419998,242.460007,242.460007,7846500
2010-10-01,242.460007,244.399994,242.149994,243.630005,243.630005,6467300
2010-10-04,243.630005,244.039993,240.649994,241.699997,241.699997,5756800
2010-10-05,241.710007,247.009995,241.710007,246.589996,246.589996,7727000
2010-10-06,246.589996,247.009995,245.509995,246.619995,246.619995,6107300
2010-10-07,246.619995,247.429993,244.809998,246.169998,246.169998,5523500
2010-10-08,246.169998,248.100006,245.589996,247.550003,247.550003,5656400
2010-10-11,247.550003,248.279999,246.809998,247.559998,247.559998,4846700
2010-10-12,247.559998,249.169998,245.589996,248.559998,248.559998,5677400
2010-10-13,248.559998,251.649994,248.559998,250.330002,250.330002,8593700
2010-10-14,250.330002,250.559998,248.009995,249.550003,249.550003,7199000
2010-10-15,249.559998,251.070007,248.119995,250.080002,250.080002,9793300
2010-10-18,250.080002,252.169998,249.729996,252.000000,252.000000,6637200
2010-10-19,251.880005,251.880005,246.610001,247.979996,247.979996,8000300
2010-10-20,247.979996,251.660004,247.970001,250.619995,250.619995,6924500
2010-10-21,250.630005,253.020004,249.199997,251.139999,251.139999,6301100
2010-10-22,251.149994,251.919998,250.860001,251.649994,251.649994,4556700
2010-10-25,251.649994,254.360001,251.649994,252.149994,252.149994,6440700
2010-10-26,252.149994,252.639999,250.589996,252.320007,252.320007,5768400
2010-10-27,252.309998,252.309998,249.350006,251.619995,251.619995,6005700
2010-10-28,251.619995,253.190002,250.679993,252.100006,252.100006,5844600
2010-10-29,252.279999,252.350006,251.110001,251.779999,251.779999,6241200
2010-11-01,251.779999,254.490005,250.630005,252.110001,252.110001,5287100
2010-11-02,252.119995,254.550003,252.119995,254.009995,254.009995,5075300
2010-11-03,254.009995,255.139999,251.970001,255.059998,255.059998,6416100
2010-11-04,255.139999,259.929993,255.139999,259.880005,259.880005,8576400
2010-11-05,259.880005,261.079987,259.649994,260.820007,260.820007,8066500
2010-11-08,260.809998,260.809998,259.170013,260.339996,260.339996,5419200
2010-11-09,260.350006,261.179993,257.489990,258.450012,258.450012,6323600
2010-11-10,258.450012,259.540009,256.450012,259.510010,259.510010,6413700
2010-11-11,259.510010,259.510010,256.440002,258.290009,258.290009,7197900
2010-11-12,258.290009,258.290009,254.169998,255.279999,255.279999,6822700
2010-11-15,255.309998,257.000000,254.830002,254.970001,254.970001,5727900
2010-11-16,254.960007,254.960007,249.660004,250.820007,250.820007,8437200
2010-11-17,250.860001,251.850006,250.169998,250.729996,250.729996,5888000
2010-11-18,250.729996,255.369995,250.729996,254.639999,254.639999,6445200
2010-11-19,254.639999,255.279999,253.110001,255.220001,255.220001,7597100
2010-11-22,255.220001,255.220001,251.880005,254.679993,254.679993,5413600
2010-11-23,254.669998,254.669998,250.110001,250.979996,250.979996,6251900
2010-11-24,250.979996,254.639999,250.979996,254.559998,254.559998,5048200
2010-11-26,254.550003,254.550003,252.119995,252.600006,252.600006,2408000
2010-11-29,252.589996,252.880005,249.320007,252.289993,252.289993,5604300
2010-11-30,252.289993,252.289993,249.399994,250.619995,250.619995,8539900
2010-12-01,250.630005,256.399994,250.630005,256.029999,256.029999,6761600
2010-12-02,256.029999,259.290009,256.029999,259.179993,259.179993,6844000
2010-12-03,259.179993,259.970001,258.160004,259.779999,259.779999,5226700
2010-12-06,259.779999,260.010010,258.989990,259.429993,259.429993,4583200
2010-12-07,259.440002,261.899994,259.429993,259.529999,259.529999,11299600
2010-12-08,259.540009,260.670013,258.720001,260.559998,260.559998,6590500
2010-12-09,260.570007,261.910004,260.239990,261.549988,261.549988,5731900
2010-12-10,261.559998,263.190002,261.470001,263.059998,263.059998,5707600
2010-12-13,263.059998,264.570007,263.059998,263.209991,263.209991,5987800
2010-12-14,263.209991,264.640015,262.769989,263.529999,263.529999,5630000
2010-12-15,263.529999,264.059998,261.899994,262.170013,262.170013,6624800
2010-12-16,262.170013,263.929993,261.649994,263.700012,263.700012,6085000
2010-12-17,263.700012,264.269989,263.040009,263.829987,263.829987,12352700
2010-12-20,263.829987,265.200012,263.290009,264.500000,264.500000,4929300
2010-12-21,264.500000,266.260010,264.500000,265.989990,265.989990,4682400
2010-12-22,265.989990,267.049988,265.959991,266.959991,266.959991,4592300
2010-12-23,266.950012,266.959991,266.029999,266.609985,266.609985,3380500
2010-12-27,266.609985,266.940002,265.510010,266.720001,266.720001,2734100
2010-12-28,266.720001,267.320007,266.540009,266.980011,266.980011,3355400
2010-12-29,266.980011,267.929993,266.970001,267.329987,267.329987,2793600
2010-12-30,267.320007,267.589996,266.549988,266.910004,266.910004,2645300
2010-12-31,266.910004,267.269989,266.149994,266.980011,266.980011,3303000
2011-01-03,266.970001,270.899994,266.970001,269.910004,269.910004,6827900
2011-01-04,269.910004,270.440002,268.200012,269.839996,269.839996,6530200
2011-01-05,269.790009,271.450012,268.790009,271.209991,271.209991,6256600
2011-01-06,271.209991,271.549988,269.880005,270.670013,270.670013,6731400
2011-01-07,270.679993,271.390015,268.160004,270.250000,270.250000,6467500
2011-01-10,270.179993,270.220001,268.339996,269.790009,269.790009,5592200
2011-01-11,269.790009,271.410004,269.790009,270.820007,270.820007,5261200
2011-01-12,270.820007,273.410004,270.820007,273.190002,273.190002,5467800
2011-01-13,273.200012,273.320007,271.980011,272.690002,272.690002,5683600
2011-01-14,272.690002,274.760010,272.160004,274.760010,274.760010,6975000
2011-01-18,274.760010,275.299988,274.040009,275.049988,275.049988,8187800
2011-01-19,275.040009,275.220001,271.760010,272.420013,272.420013,6482800
2011-01-20,272.450012,272.779999,270.109985,272.130005,272.130005,7478300
2011-01-21,272.149994,274.470001,272.149994,272.839996,272.839996,8325200
2011-01-24,272.839996,274.559998,272.600006,274.359985,274.359985,5673000
2011-01-25,274.359985,274.549988,272.339996,274.500000,274.500000,6291000
2011-01-26,274.500000,276.260010,274.489990,275.570007,275.570007,6402100
2011-01-27,275.579987,276.390015,274.940002,275.980011,275.980011,5797800
2011-01-28,275.989990,276.589996,270.750000,271.089996,271.089996,8010200
2011-01-31,271.089996,273.250000,271.089996,273.100006,273.100006,7202800
2011-02-01,273.100006,278.070007,273.100006,277.779999,277.779999,6429400
2011-02-02,277.769989,277.769989,276.700012,277.040009,277.040009,5385200
2011-02-03,277.040009,277.809998,274.959991,277.489990,277.489990,5773800
2011-02-04,277.480011,278.070007,276.190002,278.040009,278.040009,5230700
2011-02-07,278.029999,280.540009,278.019989,279.750000,279.750000,5180000
2011-02-08,279.750000,281.049988,279.149994,280.970001,280.970001,4910900
2011-02-09,280.970001,280.970001,278.839996,280.140015,280.140015,5546200
2011-02-10,280.140015,280.450012,278.119995,280.250000,280.250000,7277200
2011-02-11,280.239990,282.089996,279.049988,281.720001,281.720001,5844900
2011-02-14,281.720001,282.649994,281.269989,282.470001,282.470001,4970900
2011-02-15,282.470001,282.470001,280.799988,281.540009,281.540009,5570100
2011-02-16,281.540009,283.489990,281.540009,283.230011,283.230011,5841200
2011-02-17,283.220001,284.260010,282.059998,284.040009,284.040009,5175500
2011-02-18,284.049988,284.799988,283.540009,284.570007,284.570007,7809900
2011-02-22,284.369995,284.369995,278.179993,278.910004,278.910004,688300
2011-02-23,278.910004,279.380005,275.809998,277.390015,277.390015,807800
2011-02-24,277.390015,277.980011,274.480011,276.959991,276.959991,7085200
2011-02-25,276.959991,279.839996,276.959991,279.640015,279.640015,5572200
2011-02-28,279.640015,281.730011,279.619995,281.250000,281.250000,7678000
2011-03-01,281.250000,282.299988,276.910004,277.010010,277.010010,7040800
2011-03-02,277.000000,278.570007,276.160004,277.329987,277.329987,5965000
2011-03-03,277.329987,282.320007,277.329987,282.029999,282.029999,6436000
2011-03-04,282.029999,282.070007,278.109985,279.899994,279.899994,649800
2011-03-07,279.899994,281.250000,276.399994,277.649994,277.649994,6286000
2011-03-08,277.649994,280.799988,276.980011,280.019989,280.019989,537700
2011-03-09,280.019989,280.399994,278.010010,279.649994,279.649994,499000
2011-03-10,279.600006,279.630005,274.170013,274.339996,274.339996,7043400
2011-03-11,274.339996,277.019989,273.570007,276.130005,276.130005,5646800
2011-03-14,276.100006,276.100006,272.309998,274.480011,274.480011,5716000
2011-03-15,274.470001,274.470001,267.010010,271.350006,271.350006,7954400
2011-03-16,271.329987,271.329987,264.160004,265.850006,265.850006,9155200
2011-03-17,265.859985,270.519989,265.859985,269.450012,269.450012,6665600
2011-03-18,269.459991,272.660004,269.459991,270.549988,270.549988,1152333100
2011-03-21,270.549988,275.100006,270.549988,274.519989,274.519989,6236400
2011-03-22,274.519989,274.769989,273.369995,273.630005,273.630005,4863800
2011-03-23,273.630005,275.040009,271.619995,274.429993,274.429993,5435800
2011-03-24,274.440002,277.290009,274.440002,276.929993,276.929993,5236600
2011-03-25,276.940002,278.869995,276.940002,277.769989,277.769989,5132200
2011-03-28,277.769989,279.029999,277.119995,277.119995,277.119995,462700
2011-03-29,277.119995,279.040009,276.119995,279.040009,279.040009,4530800
2011-03-30,279.040009,281.600006,279.040009,280.799988,280.799988,5177400
2011-03-31,280.809998,281.170013,280.140015,280.230011,280.230011,6554800
2011-04-01,280.239990,282.739990,280.239990,281.609985,281.609985,5804000
2011-04-04,281.609985,282.540009,280.980011,281.739990,281.739990,4639000
2011-04-05,281.750000,282.799988,281.100006,281.640015,281.640015,4920200
2011-04-06,281.649994,283.059998,281.380005,282.309998,282.309998,5952400
2011-04-07,282.309998,283.019989,280.420013,281.929993,281.929993,5742600
2011-04-08,281.929993,283.179993,279.809998,280.920013,280.920013,4636400
2011-04-11,280.920013,282.149994,279.489990,280.209991,280.209991,4608000
2011-04-12,280.209991,280.209991,277.010010,278.040009,278.040009,5515600
